13267400,"2024-04-01 12:53:41"
13257400,"2024-04-01 12:54:24"
13247400,"2024-04-01 12:55:05"
13237400,"2024-04-01 12:55:46"
13307400,"2024-04-01 12:56:29"
13297400,"2024-04-01 12:57:10"
13287400,"2024-04-01 12:57:52"
13277400,"2024-04-01 12:58:32"
13267400,"2024-04-01 12:59:12"
13257400,"2024-04-01 12:59:52"
13247400,"2024-04-01 13:00:33"
13237400,"2024-04-01 13:01:15"
13227400,"2024-04-01 13:01:56"
13217400,"2024-04-01 13:02:38"
13207400,"2024-04-01 13:03:20"
13197400,"2024-04-01 13:04:01"
13187400,"2024-04-01 13:04:40"
13177400,"2024-04-01 13:05:23"
13167400,"2024-04-01 13:06:04"
13157400,"2024-04-01 13:06:46"
13147400,"2024-04-01 13:07:28"
13137400,"2024-04-01 13:08:10"
13127400,"2024-04-01 13:08:51"
13117400,"2024-04-01 13:09:33"
13107400,"2024-04-01 13:10:14"
13097400,"2024-04-01 13:10:56"
13207400,"2024-04-01 14:18:39"
13197400,"2024-04-01 14:19:20"
13187400,"2024-04-01 14:20:01"
13177400,"2024-04-01 14:20:41"
13167400,"2024-04-01 14:21:21"
13157400,"2024-04-01 14:22:02"
13147400,"2024-04-01 14:22:44"
13137400,"2024-04-01 14:23:26"
13127400,"2024-04-01 14:24:08"
13117400,"2024-04-01 14:24:51"
13107400,"2024-04-01 14:25:32"
13097400,"2024-04-01 14:26:15"
13087400,"2024-04-01 14:26:56"
13077400,"2024-04-01 14:27:37"
13147400,"2024-04-01 14:28:20"
13137400,"2024-04-01 14:29:02"
13127400,"2024-04-01 14:29:44"
13117400,"2024-04-01 14:30:25"
13107400,"2024-04-01 14:31:06"
13097400,"2024-04-01 14:31:46"
13087400,"2024-04-01 14:32:26"
13077400,"2024-04-01 14:33:08"
13067400,"2024-04-01 14:33:51"
13127400,"2024-04-01 14:34:32"
13117400,"2024-04-01 14:35:13"
13107400,"2024-04-01 14:35:54"
13097400,"2024-04-01 14:36:36"
13087400,"2024-04-01 14:37:18"
13077400,"2024-04-01 14:38:00"
13067400,"2024-04-01 14:38:41"
13057400,"2024-04-01 14:39:22"
13047400,"2024-04-01 14:40:02"
13037400,"2024-04-01 14:40:44"
13027400,"2024-04-01 14:41:26"
13107400,"2024-04-01 14:42:09"
13097400,"2024-04-01 14:42:51"
13087400,"2024-04-01 14:43:33"
13077400,"2024-04-01 14:44:13"
13067400,"2024-04-01 14:44:52"
13187400,"2024-04-01 14:45:35"
13177400,"2024-04-01 14:46:16"
13167400,"2024-04-01 14:46:58"
13157400,"2024-04-01 14:47:41"
13147400,"2024-04-01 14:48:21"
13137400,"2024-04-01 14:49:02"
13127400,"2024-04-01 14:49:44"
13117400,"2024-04-01 14:50:25"
13107400,"2024-04-01 14:51:07"
13097400,"2024-04-01 14:51:48"
13177400,"2024-04-01 14:52:31"
13167400,"2024-04-01 14:53:13"
13157400,"2024-04-01 14:53:54"
13147400,"2024-04-01 14:54:36"
13137400,"2024-04-01 14:55:18"
13127400,"2024-04-01 14:56:01"
13117400,"2024-04-01 14:56:42"
13207400,"2024-04-01 14:57:26"
13197400,"2024-04-01 14:58:08"
13187400,"2024-04-01 14:58:50"
13177400,"2024-04-01 14:59:32"
13247400,"2024-04-01 15:00:15"
13237400,"2024-04-01 15:00:57"
13227400,"2024-04-01 15:01:39"
13217400,"2024-04-01 15:02:21"
13207400,"2024-04-01 15:03:01"
13197400,"2024-04-01 15:03:43"
13187400,"2024-04-01 15:04:25"
13177400,"2024-04-01 15:05:08"
13167400,"2024-04-01 15:05:49"
13157400,"2024-04-01 15:06:29"
13147400,"2024-04-01 15:07:10"
13137400,"2024-04-01 15:07:51"
13127400,"2024-04-01 15:08:31"
13117400,"2024-04-01 15:09:13"
13187400,"2024-04-01 15:09:56"
13177400,"2024-04-01 15:10:36"
13167400,"2024-04-01 15:11:18"
13157400,"2024-04-01 15:12:00"
13147400,"2024-04-01 15:12:42"
13207400,"2024-04-01 15:13:25"
13197400,"2024-04-01 15:14:05"
13187400,"2024-04-01 15:14:47"
13177400,"2024-04-01 15:15:30"
13218400,"2024-04-01 17:39:29"
13208400,"2024-04-01 17:40:12"
13198400,"2024-04-01 17:40:51"
13188400,"2024-04-01 17:41:33"
13178400,"2024-04-01 17:42:14"
13168400,"2024-04-01 17:42:53"
13158400,"2024-04-01 17:43:35"
13148400,"2024-04-01 17:44:17"
13138400,"2024-04-01 17:44:58"
13128400,"2024-04-01 17:45:40"
13118400,"2024-04-01 17:46:22"
13108400,"2024-04-01 17:47:03"
13098400,"2024-04-01 17:47:44"
13088400,"2024-04-01 17:48:25"
13078400,"2024-04-01 17:49:06"
13068400,"2024-04-01 17:49:46"
13058400,"2024-04-01 17:50:24"
13048400,"2024-04-01 17:51:03"
13038400,"2024-04-01 17:51:46"
13028400,"2024-04-01 17:52:27"
13018400,"2024-04-01 17:53:06"
13008400,"2024-04-01 17:53:46"
12998400,"2024-04-01 17:54:25"
13078400,"2024-04-01 17:55:08"
13068400,"2024-04-01 17:55:51"
13058400,"2024-04-01 17:56:33"
13048400,"2024-04-01 17:57:13"
13038400,"2024-04-01 17:57:55"
13028400,"2024-04-01 17:58:38"
13018400,"2024-04-01 17:59:19"
13008400,"2024-04-01 18:00:00"
12998400,"2024-04-01 18:00:41"
12988400,"2024-04-01 18:01:23"
12978400,"2024-04-01 18:02:05"
12968400,"2024-04-01 18:02:46"
12958400,"2024-04-01 18:03:27"
12948400,"2024-04-01 18:04:07"
12938400,"2024-04-01 18:04:48"
13058400,"2024-04-01 18:05:31"
13048400,"2024-04-01 18:06:13"
13038400,"2024-04-01 18:06:56"
13028400,"2024-04-01 18:07:36"
13018400,"2024-04-01 18:08:19"
13008400,"2024-04-01 18:09:00"
12998400,"2024-04-01 18:09:42"
12988400,"2024-04-01 18:10:25"
12978400,"2024-04-01 18:11:06"
13048400,"2024-04-01 18:11:50"
13118400,"2024-04-01 18:12:33"
13108400,"2024-04-01 18:13:15"
13168400,"2024-04-01 18:13:58"
13158400,"2024-04-01 18:14:39"
13148400,"2024-04-01 18:15:21"
13138400,"2024-04-01 18:16:02"
13128400,"2024-04-01 18:16:44"
13118400,"2024-04-01 18:17:25"
13108400,"2024-04-01 18:18:06"
13098400,"2024-04-01 18:18:48"
13088400,"2024-04-01 18:19:30"
13078400,"2024-04-01 18:20:10"
13068400,"2024-04-01 18:20:51"
13058400,"2024-04-01 18:21:32"
13048400,"2024-04-01 18:22:13"
13038400,"2024-04-01 18:22:55"
13028400,"2024-04-01 18:23:37"
13018400,"2024-04-01 18:24:18"
13008400,"2024-04-01 18:25:01"
12998400,"2024-04-01 18:25:43"
12988400,"2024-04-01 18:26:25"
12978400,"2024-04-01 18:27:06"
12968400,"2024-04-01 18:27:48"
12958400,"2024-04-01 18:28:30"
12948400,"2024-04-01 18:29:11"
12938400,"2024-04-01 18:29:52"
12928400,"2024-04-01 18:30:34"
12918400,"2024-04-01 18:31:15"
12908400,"2024-04-01 18:31:56"
12898400,"2024-04-01 18:32:38"
12888400,"2024-04-01 18:33:18"
12878400,"2024-04-01 18:33:59"
12868400,"2024-04-01 18:34:40"
12858400,"2024-04-01 18:35:19"
12848400,"2024-04-01 18:36:01"
12868400,"2024-04-02 14:24:55"
12858400,"2024-04-02 14:25:35"
12848400,"2024-04-02 14:26:16"
12838400,"2024-04-02 14:26:57"
12828400,"2024-04-02 14:27:38"
12888400,"2024-04-02 14:28:20"
12878400,"2024-04-02 14:29:03"
12868400,"2024-04-02 14:29:43"
12858400,"2024-04-02 14:30:25"
12848400,"2024-04-02 14:31:07"
12838400,"2024-04-02 14:31:48"
12828400,"2024-04-02 14:32:30"
12908400,"2024-04-02 14:33:10"
12898400,"2024-04-02 14:33:53"
12888400,"2024-04-02 14:34:34"
12878400,"2024-04-02 14:35:15"
12868400,"2024-04-02 14:35:56"
12858400,"2024-04-02 14:36:37"
12848400,"2024-04-02 14:37:20"
12838400,"2024-04-02 14:38:01"
12898400,"2024-04-02 14:38:44"
12888400,"2024-04-02 14:39:26"
13028400,"2024-04-02 14:40:05"
13018400,"2024-04-02 14:40:45"
13008400,"2024-04-02 14:41:28"
12998400,"2024-04-02 14:42:10"
12988400,"2024-04-02 14:42:52"
12978400,"2024-04-02 14:43:35"
12968400,"2024-04-02 14:44:17"
12958400,"2024-04-02 14:44:57"
12948400,"2024-04-02 14:45:39"
12938400,"2024-04-02 14:46:21"
12928400,"2024-04-02 14:47:03"
13008400,"2024-04-02 14:47:46"
12998400,"2024-04-02 14:48:27"
12988400,"2024-04-02 14:49:08"
12978400,"2024-04-02 14:49:48"
12968400,"2024-04-02 14:50:30"
12958400,"2024-04-02 14:51:12"
12948400,"2024-04-02 14:51:54"
12938400,"2024-04-02 14:52:36"
12928400,"2024-04-02 14:53:17"
12918400,"2024-04-02 14:53:58"
12908400,"2024-04-02 14:54:41"
12898400,"2024-04-02 14:55:19"
12888400,"2024-04-02 14:56:01"
12878400,"2024-04-02 14:56:43"
12868400,"2024-04-02 14:57:24"
12858400,"2024-04-02 14:58:06"
12848400,"2024-04-02 14:58:48"
12838400,"2024-04-02 14:59:30"
12898400,"2024-04-02 15:00:12"
12888400,"2024-04-02 15:00:54"
12878400,"2024-04-02 15:01:36"
12868400,"2024-04-02 15:02:19"
12858400,"2024-04-02 15:03:00"
12848400,"2024-04-02 15:03:42"
12838400,"2024-04-02 15:04:23"
12828400,"2024-04-02 15:05:03"
12818400,"2024-04-02 15:05:45"
12808400,"2024-04-02 15:06:27"
12798400,"2024-04-02 15:07:09"
12938400,"2024-04-02 16:21:15"
12928400,"2024-04-02 16:21:58"
12918400,"2024-04-02 16:22:39"
12908400,"2024-04-02 16:23:22"
12898400,"2024-04-02 16:24:04"
12888400,"2024-04-02 16:24:46"
13018400,"2024-04-02 16:25:29"
13008400,"2024-04-02 16:26:10"
12998400,"2024-04-02 16:26:52"
12988400,"2024-04-02 16:27:33"
12978400,"2024-04-02 16:28:15"
12968400,"2024-04-02 16:28:56"
12958400,"2024-04-02 16:29:38"
12948400,"2024-04-02 16:30:21"
12938400,"2024-04-02 16:31:03"
12928400,"2024-04-02 16:31:46"
12918400,"2024-04-02 16:32:28"
12908400,"2024-04-02 16:33:07"
12898400,"2024-04-02 16:33:49"
12888400,"2024-04-02 16:34:30"
12878400,"2024-04-02 16:35:11"
12868400,"2024-04-02 16:35:54"
12858400,"2024-04-02 16:36:33"
12848400,"2024-04-02 16:37:15"
12838400,"2024-04-02 16:37:57"
12828400,"2024-04-02 16:38:39"
12818400,"2024-04-02 16:39:18"
12808400,"2024-04-02 16:40:00"
12798400,"2024-04-02 16:40:42"
12878400,"2024-04-02 16:41:25"
12868400,"2024-04-02 16:42:08"
12858400,"2024-04-02 16:42:49"
12848400,"2024-04-02 16:43:31"
12838400,"2024-04-02 16:44:13"
12828400,"2024-04-02 16:44:55"
12818400,"2024-04-02 16:45:37"
12808400,"2024-04-02 16:46:18"
12878400,"2024-04-02 16:46:59"
12868400,"2024-04-02 16:47:42"
12858400,"2024-04-02 16:48:24"
12848400,"2024-04-02 16:49:06"
12838400,"2024-04-02 16:49:48"
12828400,"2024-04-02 16:50:28"
12908400,"2024-04-02 16:51:10"
12898400,"2024-04-02 16:51:50"
12888400,"2024-04-02 16:52:32"
12878400,"2024-04-02 16:53:12"
12868400,"2024-04-02 16:53:55"
12858400,"2024-04-02 16:54:37"
12848400,"2024-04-02 16:55:19"
12838400,"2024-04-02 16:55:58"
12828400,"2024-04-02 16:56:39"
12818400,"2024-04-02 16:57:21"
12808400,"2024-04-02 16:58:02"
12798400,"2024-04-02 16:58:44"
12788400,"2024-04-02 16:59:26"
12888400,"2024-04-02 17:00:08"
12878400,"2024-04-02 17:00:51"
12868400,"2024-04-02 17:01:33"
12858400,"2024-04-02 17:02:15"
12848400,"2024-04-02 17:02:58"
12838400,"2024-04-02 17:03:39"
12828400,"2024-04-02 17:04:20"
12818400,"2024-04-02 17:05:01"
12808400,"2024-04-02 17:05:43"
12898400,"2024-04-02 17:06:26"
12888400,"2024-04-02 17:07:09"
12878400,"2024-04-02 17:07:49"
12868400,"2024-04-02 17:08:31"
12858400,"2024-04-02 17:09:13"
12848400,"2024-04-02 17:09:54"
12838400,"2024-04-02 17:10:34"
12828400,"2024-04-02 17:11:17"
12818400,"2024-04-02 17:11:56"
12808400,"2024-04-02 17:12:37"
12798400,"2024-04-02 17:13:17"
12788400,"2024-04-02 17:13:58"
12778400,"2024-04-02 17:14:40"
12768400,"2024-04-02 17:15:22"
12758400,"2024-04-02 17:16:03"
12748400,"2024-04-02 17:16:45"
12738400,"2024-04-02 17:17:27"
12728400,"2024-04-02 17:18:09"
12769400,"2024-04-03 14:29:36"
12759400,"2024-04-03 14:30:18"
12749400,"2024-04-03 14:31:00"
12739400,"2024-04-03 14:31:41"
12729400,"2024-04-03 14:32:20"
12799400,"2024-04-03 14:33:01"
12789400,"2024-04-03 14:33:43"
12779400,"2024-04-03 14:34:26"
12769400,"2024-04-03 14:35:07"
12759400,"2024-04-03 14:35:48"
12749400,"2024-04-03 14:36:29"
12739400,"2024-04-03 14:37:10"
12729400,"2024-04-03 14:37:53"
12719400,"2024-04-03 14:38:35"
12709400,"2024-04-03 14:39:16"
12699400,"2024-04-03 14:39:57"
12689400,"2024-04-03 14:40:39"
12679400,"2024-04-03 14:41:19"
12669400,"2024-04-03 14:42:00"
12659400,"2024-04-03 14:42:40"
12649400,"2024-04-03 14:43:22"
12639400,"2024-04-03 14:44:02"
12629400,"2024-04-03 14:44:44"
12619400,"2024-04-03 14:45:27"
12609400,"2024-04-03 14:46:09"
12599400,"2024-04-03 14:46:49"
12589400,"2024-04-03 14:47:29"
12649400,"2024-04-03 14:48:12"
12639400,"2024-04-03 14:48:51"
12629400,"2024-04-03 14:49:31"
12619400,"2024-04-03 14:50:14"
12609400,"2024-04-03 14:50:55"
12729400,"2024-04-03 14:51:37"
12719400,"2024-04-03 14:52:19"
12709400,"2024-04-03 14:53:01"
12699400,"2024-04-03 14:53:43"
12689400,"2024-04-03 14:54:26"
12679400,"2024-04-03 14:55:07"
12669400,"2024-04-03 14:55:50"
12659400,"2024-04-03 14:56:31"
12649400,"2024-04-03 14:57:11"
12639400,"2024-04-03 14:57:51"
12629400,"2024-04-03 14:58:33"
12619400,"2024-04-03 14:59:14"
12609400,"2024-04-03 14:59:54"
12599400,"2024-04-03 15:00:36"
12589400,"2024-04-03 15:01:19"
12579400,"2024-04-03 15:01:59"
12659400,"2024-04-03 15:02:40"
12649400,"2024-04-03 15:03:23"
12639400,"2024-04-03 15:04:04"
12629400,"2024-04-03 15:04:47"
12619400,"2024-04-03 15:05:29"
12609400,"2024-04-03 15:06:09"
12599400,"2024-04-03 15:06:50"
12589400,"2024-04-03 15:07:30"
12579400,"2024-04-03 15:08:13"
12569400,"2024-04-03 15:08:54"
12559400,"2024-04-03 15:09:36"
12549400,"2024-04-03 15:10:17"
12539400,"2024-04-03 15:10:59"
12529400,"2024-04-03 15:11:41"
12519400,"2024-04-03 15:12:22"
12509400,"2024-04-03 15:13:04"
12569400,"2024-04-03 15:13:46"
12559400,"2024-04-03 15:14:27"
12549400,"2024-04-03 15:15:08"
12539400,"2024-04-03 15:15:51"
12529400,"2024-04-03 15:16:33"
12519400,"2024-04-03 15:17:14"
12509400,"2024-04-03 15:17:54"
12499400,"2024-04-03 15:18:35"
12489400,"2024-04-03 15:19:17"
12479400,"2024-04-03 15:19:57"
12469400,"2024-04-03 15:20:40"
12529400,"2024-04-03 15:21:22"
12519400,"2024-04-03 15:22:04"
12589400,"2024-04-03 15:22:45"
12579400,"2024-04-03 15:23:28"
12569400,"2024-04-03 15:24:09"
12599400,"2024-04-03 16:35:20"
12589400,"2024-04-03 16:36:01"
12579400,"2024-04-03 16:36:43"
12569400,"2024-04-03 16:37:23"
12559400,"2024-04-03 16:38:03"
12549400,"2024-04-03 16:38:44"
12609400,"2024-04-03 16:39:25"
12599400,"2024-04-03 16:40:06"
12589400,"2024-04-03 16:40:48"
12579400,"2024-04-03 16:41:27"
12669400,"2024-04-03 16:42:09"
12769400,"2024-04-03 16:42:52"
12759400,"2024-04-03 16:43:34"
12749400,"2024-04-03 16:44:16"
12739400,"2024-04-03 16:44:57"
12729400,"2024-04-03 16:45:38"
12719400,"2024-04-03 16:46:20"
12709400,"2024-04-03 16:47:00"
12699400,"2024-04-03 16:47:43"
12689400,"2024-04-03 16:48:23"
12679400,"2024-04-03 16:49:05"
12669400,"2024-04-03 16:49:45"
12659400,"2024-04-03 16:50:27"
12649400,"2024-04-03 16:51:09"
12639400,"2024-04-03 16:51:51"
12629400,"2024-04-03 16:52:33"
12619400,"2024-04-03 16:53:14"
12609400,"2024-04-03 16:53:55"
12599400,"2024-04-03 16:54:36"
12589400,"2024-04-03 16:55:17"
12679400,"2024-04-03 16:55:59"
12669400,"2024-04-03 16:56:41"
12659400,"2024-04-03 16:57:22"
12729400,"2024-04-03 16:58:04"
12719400,"2024-04-03 16:58:46"
12709400,"2024-04-03 16:59:29"
12699400,"2024-04-03 17:00:11"
12769400,"2024-04-03 17:00:53"
12759400,"2024-04-03 17:01:35"
12749400,"2024-04-03 17:02:16"
12739400,"2024-04-03 17:02:58"
12729400,"2024-04-03 17:03:41"
12719400,"2024-04-03 17:04:23"
12819400,"2024-04-03 17:05:07"
12809400,"2024-04-03 17:05:49"
12799400,"2024-04-03 17:06:31"
12869400,"2024-04-03 17:07:11"
12859400,"2024-04-03 17:07:54"
12849400,"2024-04-03 17:08:36"
12949400,"2024-04-03 17:09:19"
12939400,"2024-04-03 17:10:01"
12929400,"2024-04-03 17:10:42"
12919400,"2024-04-03 17:11:22"
12909400,"2024-04-03 17:12:03"
12899400,"2024-04-03 17:12:42"
12889400,"2024-04-03 17:13:23"
12879400,"2024-04-03 17:14:06"
12969400,"2024-04-03 17:14:47"
12959400,"2024-04-03 17:15:28"
12949400,"2024-04-03 17:16:10"
12939400,"2024-04-03 17:16:50"
12929400,"2024-04-03 17:17:30"
12919400,"2024-04-03 17:18:12"
12909400,"2024-04-03 17:18:54"
12899400,"2024-04-03 17:19:35"
12889400,"2024-04-03 17:20:16"
12989400,"2024-04-03 17:20:59"
12979400,"2024-04-03 17:21:39"
12969400,"2024-04-03 17:22:21"
12959400,"2024-04-03 17:23:05"
13039400,"2024-04-03 17:23:47"
13029400,"2024-04-03 17:24:29"
13019400,"2024-04-03 17:25:11"
13009400,"2024-04-03 17:25:54"
12999400,"2024-04-03 17:26:36"
12989400,"2024-04-03 17:27:19"
12979400,"2024-04-03 17:28:01"
12969400,"2024-04-03 17:28:43"
12959400,"2024-04-03 17:29:25"
13961400,"2024-04-05 19:11:01"
13951400,"2024-04-05 19:11:44"
13941400,"2024-04-05 19:12:23"
13931400,"2024-04-05 19:13:05"
13921400,"2024-04-05 19:13:44"
13911400,"2024-04-05 19:14:26"
14011400,"2024-04-05 19:15:09"
14001400,"2024-04-05 19:15:52"
13991400,"2024-04-05 19:16:33"
13981400,"2024-04-05 19:17:16"
13971400,"2024-04-05 19:17:56"
13961400,"2024-04-05 19:18:37"
13951400,"2024-04-05 19:19:18"
13941400,"2024-04-05 19:20:01"
13931400,"2024-04-05 19:20:42"
13921400,"2024-04-05 19:21:24"
13911400,"2024-04-05 19:22:03"
13901400,"2024-04-05 19:22:44"
13891400,"2024-04-05 19:23:25"
13881400,"2024-04-05 19:24:07"
13871400,"2024-04-05 19:24:48"
13861400,"2024-04-05 19:25:30"
13851400,"2024-04-05 19:26:12"
13841400,"2024-04-05 19:26:54"
13831400,"2024-04-05 19:27:35"
13821400,"2024-04-05 19:28:17"
13811400,"2024-04-05 19:29:00"
13801400,"2024-04-05 19:29:40"
13861400,"2024-04-05 19:30:22"
13851400,"2024-04-05 19:31:03"
13841400,"2024-04-05 19:31:42"
13831400,"2024-04-05 19:32:23"
13821400,"2024-04-05 19:33:05"
13811400,"2024-04-05 19:33:45"
13801400,"2024-04-05 19:34:27"
13791400,"2024-04-05 19:35:07"
13781400,"2024-04-05 19:35:49"
13851400,"2024-04-05 19:36:31"
13841400,"2024-04-05 19:37:12"
13831400,"2024-04-05 19:37:54"
13821400,"2024-04-05 19:38:36"
13811400,"2024-04-05 19:39:18"
13801400,"2024-04-05 19:40:00"
13791400,"2024-04-05 19:40:41"
13781400,"2024-04-05 19:41:22"
13771400,"2024-04-05 19:42:04"
13761400,"2024-04-05 19:42:45"
13751400,"2024-04-05 19:43:25"
13741400,"2024-04-05 19:44:04"
13841400,"2024-04-05 19:44:47"
13831400,"2024-04-05 19:45:28"
13821400,"2024-04-05 19:46:10"
13811400,"2024-04-05 19:46:52"
13801400,"2024-04-05 19:47:33"
13791400,"2024-04-05 19:48:14"
13781400,"2024-04-05 19:48:57"
13771400,"2024-04-05 19:49:38"
13761400,"2024-04-05 19:50:19"
13751400,"2024-04-05 19:51:00"
13741400,"2024-04-05 19:51:42"
13731400,"2024-04-05 19:52:24"
13721400,"2024-04-05 19:53:06"
